url,status,details,load_status,load_time_s,contact_page_status,form_status,fields_filled,filled_fields,failed_fields,validation_status,captcha_status,submit_status,success_status
https://discovermybusiness.co/contact/,Partial,Submitted but missing:  name,Loaded,21.2,Opened,Found,1,email,"first_name,last_name,full_name,phone,company,website,job_title,subject,message,budget,address",,Not present,form.submit(): form[0],Success detected
https://oraiko.com,Skipped,reCAPTCHA v2 rate-limited at pre-submit,Loaded,8.6,Not found,Found,4,"full_name,email,phone,message","first_name,last_name,company,website,job_title,subject,budget,address",,Rate-limited at pre-submit: reCAPTCHA v2,,
https://globalgroupone.com,Skipped,reCAPTCHA v2 rate-limited at pre-submit,Loaded,11.1,Not found,Found,6,"full_name,email,phone,subject,company,website","first_name,last_name,job_title,message,budget,address",,Rate-limited at pre-submit: reCAPTCHA v2,,
https://colure.co/contactus/,Failed,Submitted but no confirmation detected,Loaded,9.8,Opened,Found,5,"full_name,email,phone,message,select:budget","first_name,last_name,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Submit' (score=120),No confirmation
https://croud.com/en-gb/contact/,Failed,Submitted but no confirmation detected,Loaded,10.8,Opened,Found,8,"first_name,last_name,email,company,select:country_dropdown,select:Partner with Croud*,select:How did you hear about Croud?,message","full_name,phone,website,job_title,subject,budget,address",,Not present,Clicked: 'Submit' (score=105),No confirmation
https://newyorkmarketing.agency/contact/,Failed,Submitted but no confirmation detected,Loaded,6.5,Opened,Found,4,"full_name,phone,email,message","first_name,last_name,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Submit Inquiry' (score=120),No confirmation
https://awesomenyc.com/contact,Failed,Submitted but no confirmation detected,Loaded,6.4,Opened,Found,6,"full_name,email,phone,company,budget,message","first_name,last_name,website,job_title,subject,address",,Not present,Clicked: 'Send' (score=120),No confirmation
https://www.beebyclarkmeyler.com/contact,Failed,Submitted but no confirmation detected,Loaded,21.1,Opened,Found,6,"first_name,last_name,company,email,budget,message","full_name,phone,website,job_title,subject,address",,Not present,Clicked: 'Submit' (score=105),No confirmation
https://redpointmarketingpr.com/contact/,Failed,No contact form found after all strategies,Loaded,5.0,Opened,Not found,,,,,,,
https://barkernyc.com/contact/,Failed,No contact form found after all strategies,Loaded,7.7,Opened,Not found,,,,,,,
https://nx3healthcare.com,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://www.agencyplatform.com/contact/,Failed,Form found but no fields filled,Loaded,1.8,Not found,Found,0,,,,,,
https://bragsocial.com/contact/,Failed,Submitted but no confirmation detected,Loaded,21.1,Opened,Found,6,"full_name,email,phone,address,subject,message","first_name,last_name,company,website,job_title,budget",,Not present,Clicked: 'Send message' (score=120),No confirmation
https://www.directagents.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,8.9,Opened,Found,5,"first_name,last_name,email,company,message","full_name,phone,website,job_title,subject,budget,address",,Not present,Clicked: 'Submit' (score=120),No confirmation
https://expireddomains.com/contact,Failed,No contact form found after all strategies,Loaded,6.1,Not found,Not found,,,,,,,
https://raxo.tv/contact-us,Failed,Submitted but no confirmation detected,Loaded,11.0,Opened,Found,4,"full_name,last_name,email,message","first_name,phone,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Animation' (score=70),No confirmation
https://www.dentsucreative.com/contact,Failed,No contact form found after all strategies,Loaded,3.7,Opened,Not found,,,,,,,
https://popupshopagency.com,Failed,No contact form found after all strategies,Loaded,5.6,Not found,Not found,,,,,,,
https://www.deloittedigital.com/in/en.html,Failed,Form found but no fields filled,Loaded,9.3,Not found,Found,0,,,,,,
https://enablementdata.com,Failed,No contact form found after all strategies,Loaded,3.4,Not found,Not found,,,,,,,
https://www.weareheartbeat.com/,Failed,No contact form found after all strategies,Loaded,9.8,Not found,Not found,,,,,,,
https://clickz.com/contact-us,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://www.thenewyorkwebsitedesigner.com/,Failed,No contact form found after all strategies,Loaded,2.5,Not found,Not found,,,,,,,
https://webdesigner23.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,4.9,Opened,Found,7,"full_name,email,company,phone,select:menu-858,select:menu-859,message","first_name,last_name,website,job_title,subject,budget,address",,Not present,form.submit(): form[0],No confirmation
https://thinkasa.com/contact/,Partial,Submitted but missing:  name,Loaded,1.5,Opened,Found,4,"email,phone,company,message","first_name,last_name,full_name,website,job_title,subject,budget,address",,Math solver attempted at pre-submit,Clicked: 'Submit' (score=120),Success detected
https://nycwebsitedesignerseopros.com/contact/,Failed,No contact form found after all strategies,Loaded,7.8,Opened,Not found,,,,,,,
https://letsstartdesign.com,Failed,Submitted but no confirmation detected,Loaded,8.8,Not found,Found,5,"first_name,last_name,email,phone,message","full_name,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Submit' (score=105),No confirmation
https://transfuture.com/contact/,Failed,Turnstile widget not solved at pre-submit,Loaded,20.0,Opened,Found,6,"full_name,email,phone,company,website,message","first_name,last_name,job_title,subject,budget,address",,Not solved at pre-submit: Turnstile widget,,
https://www.adyingartco.com/,Partial,Page showed success after submit,Loaded,8.6,Not found,Found,1,email,"first_name,last_name,full_name,phone,company,website,job_title,subject,message,budget,address",,already-success,Clicked: 'Next' (score=80),Success detected
https://weareimmediate.com,Failed,No contact form found after all strategies,Loaded,6.0,Not found,Not found,,,,,,,
https://empirewebsiteconsultants.com,Failed,No contact form found after all strategies,Loaded,2.6,Not found,Not found,,,,,,,
https://lazarusdesignteam.com,Failed,No contact form found after all strategies,Loaded,21.1,Not found,Not found,,,,,,,
https://www.topnotchdezigns.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,21.1,Opened,Found,5,"full_name,email,phone,company,message","first_name,last_name,website,job_title,subject,budget,address",,Not present,Clicked: 'send' (score=120),No confirmation
https://worksight.com/about-contact/,Failed,No contact form found after all strategies,Loaded,4.9,Opened,Not found,,,,,,,
https://www.webocreators.com/contact,Failed,Submitted but no confirmation detected,Loaded,8.6,Opened,Found,1,email,"first_name,last_name,full_name,phone,company,website,job_title,subject,message,budget,address",,Not present,Clicked: 'Sign Up' (score=75),No confirmation
https://212website.com/contacts,Success,Verified thank-you / redirect,Loaded,7.1,Opened,Found,5,"full_name,email,phone,website,message","first_name,last_name,company,job_title,subject,budget,address",,Math solver attempted at pre-submit,Clicked: 'Toggle navigation' (score=10),Success detected
https://webdesignatny.com,Failed,No contact form found after all strategies,Loaded,5.5,Not found,Not found,,,,,,,
https://vwm.com/contact/,Success,Verified thank-you / redirect,Loaded,10.6,Opened,Found,4,"full_name,email,phone,message","first_name,last_name,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Submit' (score=120),Success detected
https://www.neuronux.com/contact,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://www.designity.com/,Failed,No contact form found after all strategies,Loaded,21.1,Not found,Not found,,,,,,,
https://www.unifiedinfotech.net/about/contact/,Partial,Submitted but missing:  name,Loaded,21.1,Opened,Found,7,"last_name,email,company,phone,select:looking-for,message,captcha:math","first_name,full_name,website,job_title,subject,budget,address",,Auto-solved at pre-submit: Image CAPTCHA,Clicked: 'Kolkata' (score=45),Success detected
https://webratron.com,Failed,Submitted but no confirmation detected,Loaded,18.2,Not found,Found,4,"full_name,email,phone,message","first_name,last_name,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Submit' (score=105),No confirmation
https://www.avexdesigns.com/contact/,Failed,Submitted but no confirmation detected,Loaded,9.0,Opened,Found,6,"first_name,last_name,company,email,website,message","full_name,phone,job_title,subject,budget,address",,Not present,Clicked: 'SUBMIT' (score=105),No confirmation
https://johnwebsitedesign.com,Success,Page showed success after submit,Loaded,5.9,Not found,Found,7,"full_name,email,phone,select:Submit Message,select:Submit Message,subject,message","first_name,last_name,company,website,job_title,budget,address",,already-success,Clicked: 'Submit Message' (score=105),Success detected
https://www.thinkbigdesigngroup.com/,Failed,No contact form found after all strategies,Loaded,6.4,Not found,Not found,,,,,,,
https://galaxywebstudios.com/contact.php,Failed,Form found but no fields filled,Loaded,11.6,Opened,Found,0,,"first_name,last_name,full_name,email,phone,company,website,job_title,subject,message,budget,address",,,,
https://valleyofdigital.com/contact,Failed,Submitted but no confirmation detected,Loaded,6.5,Opened,Found,5,"first_name,last_name,email,phone,message","full_name,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Submit Now' (score=95),No confirmation
https://www.nightowlinteractive.com/contact/,Failed,No contact form found after all strategies,Loaded,8.3,Opened,Not found,,,,,,,
https://www.thewebempire.us,Success,Page showed success after submit,Loaded,19.1,Not found,Found,2,"full_name,email","first_name,last_name,phone,company,website,job_title,subject,message,budget,address",,already-success,Clicked: 'Subscribe' (score=50),Success detected
https://cyberclosys.com,Failed,No contact form found after all strategies,Loaded,5.4,Not found,Not found,,,,,,,
https://www.dtestudio.com/,Failed,No contact form found after all strategies,Loaded,21.2,Not found,Not found,,,,,,,
https://webdesignserviceus.com/,Failed,No contact form found after all strategies,Loaded,5.7,Not found,Not found,,,,,,,
https://slickwebstudios.com/contact-us.php,Failed,Submitted but no confirmation detected,Loaded,9.3,Opened,Found,5,"full_name,email,phone,select:United States,message","first_name,last_name,company,website,job_title,subject,budget,address",,Not present,Clicked: '' (score=70),No confirmation
https://www.alsallstudio.com/contact,Failed,Submitted but no confirmation detected,Loaded,8.5,Opened,Found,4,"first_name,last_name,email,message","full_name,phone,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Keyboard shortcuts' (score=10),No confirmation
https://www.udxd.co/contact,Failed,No contact form found after all strategies,Loaded,5.1,Opened,Not found,,,,,,,
https://zdezignz.com,Failed,No contact form found after all strategies,Loaded,8.5,Not found,Not found,,,,,,,
https://alibabaholdings.com,Failed,Submitted but no confirmation detected,Loaded,8.2,Not found,Found,2,"full_name,phone","first_name,last_name,email,company,website,job_title,subject,message,budget,address",,Not present,Clicked: 'Submit' (score=120),No confirmation
https://247nywebdesign.com/,Failed,No contact form found after all strategies,Loaded,3.4,Not found,Not found,,,,,,,
https://swimd.com/contact.html,Failed,Submitted but no confirmation detected,Loaded,9.1,Opened,Found,4,"full_name,email,phone,message","first_name,last_name,company,website,job_title,subject,budget,address",,Auto-solved at pre-submit: reCAPTCHA v2,Clicked: 'Submit' (score=105),No confirmation
https://noformat.com/,Failed,No contact form found after all strategies,Loaded,9.8,Not found,Not found,,,,,,,
https://vandulo.com/contact-vandulo-web-development-web-hosting/,Failed,Submitted but no confirmation detected,Loaded,21.0,Opened,Found,7,"first_name,last_name,company,phone,email,subject,message","full_name,website,job_title,budget,address",,Not present,Clicked: 'Submit Form' (score=120),No confirmation
https://lustre.nyc,Failed,No contact form found after all strategies,Loaded,11.0,Not found,Not found,,,,,,,
https://localseolisting.com,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://imagemme.com/contact/,Success,Verified thank-you / redirect,Loaded,13.9,Opened,Found,6,"full_name,email,phone,company,budget,message","first_name,last_name,website,job_title,subject,address",,Not present,Clicked: 'SEND' (score=115),Success detected
https://webdesignnewyork.us/contacts,Failed,Submitted but no confirmation detected,Loaded,8.5,Opened,Found,5,"full_name,email,phone,website,message","first_name,last_name,company,job_title,subject,budget,address",,Auto-solved at pre-submit: reCAPTCHA v2,Clicked: 'Toggle navigation' (score=10),No confirmation
https://northstreetcreative.com/,Failed,No contact form found after all strategies,Loaded,13.0,Not found,Not found,,,,,,,
https://www.brandtuitive.com/top-branding-agency-nyc-contact,Failed,Submitted but no confirmation detected,Loaded,11.5,Opened,Found,6,"first_name,last_name,phone,email,subject,message","full_name,company,website,job_title,budget,address",,Not present,form.submit(): form[0],No confirmation
https://www.revolvernewyork.com/contact,Failed,Submitted but no confirmation detected,Loaded,7.4,Opened,Found,5,"first_name,last_name,email,phone,message","full_name,company,website,job_title,subject,budget,address",,Not present,form.submit(): form[0],No confirmation
